Date,Country/Region,Confirmed,Recovered,Deaths,Confirmed/m,Recovered/m,Deaths/m
13/04/2020,Iran,73303,45983,4585,893.9390244,560.7682927,55.91463415
14/04/2020,Iran,74877,48129,4683,913.1341463,586.9390244,57.1097561
15/04/2020,Iran,76389,49933,4777,931.5731707,608.9390244,58.25609756
16/04/2020,Iran,77995,52229,4869,951.1585366,636.9390244,59.37804878
17/04/2020,Iran,79494,54064,4958,969.4390244,659.3170732,60.46341463
18/04/2020,Iran,80868,55987,5031,986.195122,682.7682927,61.35365854
19/04/2020,Iran,82211,57023,5118,1002.573171,695.402439,62.41463415
20/04/2020,Iran,83505,59273,5209,1018.353659,722.8414634,63.52439024
21/04/2020,Iran,84802,60965,5297,1034.170732,743.4756098,64.59756098
22/04/2020,Iran,85996,63113,5391,1048.731707,769.6707317,65.74390244
23/04/2020,Iran,87026,64843,5481,1061.292683,790.7682927,66.84146341
24/04/2020,Iran,88194,66599,5574,1075.536585,812.1829268,67.97560976
25/04/2020,Iran,89328,68193,5650,1089.365854,831.6219512,68.90243902
26/04/2020,Iran,90481,69657,5710,1103.426829,849.4756098,69.63414634
27/04/2020,Iran,91472,70933,5806,1115.512195,865.0365854,70.80487805
28/04/2020,Iran,92584,72439,5877,1129.073171,883.402439,71.67073171
29/04/2020,Iran,93657,73791,5957,1142.158537,899.8902439,72.64634146
30/04/2020,Iran,94640,75103,6028,1154.146341,915.8902439,73.51219512
01/05/2020,Iran,95646,76318,6091,1166.414634,930.7073171,74.2804878
02/05/2020,Iran,96448,77350,6156,1176.195122,943.2926829,75.07317073
03/05/2020,Iran,97424,78422,6203,1188.097561,956.3658537,75.64634146
04/05/2020,Iran,98647,79379,6277,1203.012195,968.0365854,76.54878049
05/05/2020,Iran,99970,80475,6340,1219.146341,981.402439,77.31707317
06/05/2020,Iran,101650,81587,6418,1239.634146,994.9634146,78.26829268
07/05/2020,Iran,103135,82744,6486,1257.743902,1009.073171,79.09756098
08/05/2020,Iran,104691,83837,6541,1276.719512,1022.402439,79.76829268
09/05/2020,Iran,106220,85064,6589,1295.365854,1037.365854,80.35365854
10/05/2020,Iran,107603,86143,6640,1312.231707,1050.52439,80.97560976
11/05/2020,Iran,109286,87422,6685,1332.756098,1066.121951,81.52439024
12/05/2020,Iran,110767,88357,6733,1350.817073,1077.52439,82.1097561
13/05/2020,Iran,112725,89428,6783,1374.695122,1090.585366,82.7195122
14/05/2020,Iran,114533,90539,6854,1396.743902,1104.134146,83.58536585
15/05/2020,Iran,116635,91836,6902,1422.378049,1119.95122,84.17073171
22/01/2020,Ireland,0,0,0,0,0,0
23/01/2020,Ireland,0,0,0,0,0,0
24/01/2020,Ireland,0,0,0,0,0,0
25/01/2020,Ireland,0,0,0,0,0,0
26/01/2020,Ireland,0,0,0,0,0,0
27/01/2020,Ireland,0,0,0,0,0,0
28/01/2020,Ireland,0,0,0,0,0,0
29/01/2020,Ireland,0,0,0,0,0,0
30/01/2020,Ireland,0,0,0,0,0,0
31/01/2020,Ireland,0,0,0,0,0,0
01/02/2020,Ireland,0,0,0,0,0,0
02/02/2020,Ireland,0,0,0,0,0,0
03/02/2020,Ireland,0,0,0,0,0,0
04/02/2020,Ireland,0,0,0,0,0,0
05/02/2020,Ireland,0,0,0,0,0,0
06/02/2020,Ireland,0,0,0,0,0,0
07/02/2020,Ireland,0,0,0,0,0,0
08/02/2020,Ireland,0,0,0,0,0,0
09/02/2020,Ireland,0,0,0,0,0,0
10/02/2020,Ireland,0,0,0,0,0,0
11/02/2020,Ireland,0,0,0,0,0,0
12/02/2020,Ireland,0,0,0,0,0,0
13/02/2020,Ireland,0,0,0,0,0,0
14/02/2020,Ireland,0,0,0,0,0,0
15/02/2020,Ireland,0,0,0,0,0,0
16/02/2020,Ireland,0,0,0,0,0,0
17/02/2020,Ireland,0,0,0,0,0,0
18/02/2020,Ireland,0,0,0,0,0,0
19/02/2020,Ireland,0,0,0,0,0,0
20/02/2020,Ireland,0,0,0,0,0,0
21/02/2020,Ireland,0,0,0,0,0,0
22/02/2020,Ireland,0,0,0,0,0,0
23/02/2020,Ireland,0,0,0,0,0,0
24/02/2020,Ireland,0,0,0,0,0,0
25/02/2020,Ireland,0,0,0,0,0,0
26/02/2020,Ireland,0,0,0,0,0,0
27/02/2020,Ireland,0,0,0,0,0,0
28/02/2020,Ireland,0,0,0,0,0,0
29/02/2020,Ireland,1,0,0,0.204081633,0,0
01/03/2020,Ireland,1,0,0,0.204081633,0,0
02/03/2020,Ireland,1,0,0,0.204081633,0,0
03/03/2020,Ireland,2,0,0,0.408163265,0,0
04/03/2020,Ireland,6,0,0,1.224489796,0,0
05/03/2020,Ireland,6,0,0,1.224489796,0,0
06/03/2020,Ireland,18,0,0,3.673469388,0,0
07/03/2020,Ireland,18,0,0,3.673469388,0,0
08/03/2020,Ireland,19,0,0,3.87755102,0,0
09/03/2020,Ireland,21,0,0,4.285714286,0,0
10/03/2020,Ireland,34,0,0,6.93877551,0,0
11/03/2020,Ireland,43,0,1,8.775510204,0,0.204081633
12/03/2020,Ireland,43,0,1,8.775510204,0,0.204081633
13/03/2020,Ireland,90,0,1,18.36734694,0,0.204081633
14/03/2020,Ireland,129,0,2,26.32653061,0,0.408163265
15/03/2020,Ireland,129,0,2,26.32653061,0,0.408163265
16/03/2020,Ireland,169,0,2,34.48979592,0,0.408163265
17/03/2020,Ireland,223,5,2,45.51020408,1.020408163,0.408163265
18/03/2020,Ireland,292,5,2,59.59183673,1.020408163,0.408163265
19/03/2020,Ireland,557,5,3,113.6734694,1.020408163,0.612244898
20/03/2020,Ireland,683,5,3,139.3877551,1.020408163,0.612244898
21/03/2020,Ireland,785,5,3,160.2040816,1.020408163,0.612244898
22/03/2020,Ireland,906,5,4,184.8979592,1.020408163,0.816326531
23/03/2020,Ireland,1125,5,6,229.5918367,1.020408163,1.224489796
24/03/2020,Ireland,1329,5,7,271.2244898,1.020408163,1.428571429
25/03/2020,Ireland,1564,5,9,319.1836735,1.020408163,1.836734694
26/03/2020,Ireland,1819,5,19,371.2244898,1.020408163,3.87755102
27/03/2020,Ireland,2121,5,22,432.8571429,1.020408163,4.489795918
28/03/2020,Ireland,2415,5,36,492.8571429,1.020408163,7.346938776
29/03/2020,Ireland,2615,5,46,533.6734694,1.020408163,9.387755102
30/03/2020,Ireland,2910,5,54,593.877551,1.020408163,11.02040816
31/03/2020,Ireland,3235,5,71,660.2040816,1.020408163,14.48979592
01/04/2020,Ireland,3447,5,85,703.4693878,1.020408163,17.34693878
02/04/2020,Ireland,3849,5,98,785.5102041,1.020408163,20
03/04/2020,Ireland,4273,5,120,872.0408163,1.020408163,24.48979592
04/04/2020,Ireland,4604,25,137,939.5918367,5.102040816,27.95918367
05/04/2020,Ireland,4994,25,158,1019.183673,5.102040816,32.24489796
06/04/2020,Ireland,5364,25,174,1094.693878,5.102040816,35.51020408
07/04/2020,Ireland,5709,25,210,1165.102041,5.102040816,42.85714286
08/04/2020,Ireland,6074,25,235,1239.591837,5.102040816,47.95918367
09/04/2020,Ireland,6574,25,263,1341.632653,5.102040816,53.67346939
10/04/2020,Ireland,8089,25,287,1650.816327,5.102040816,58.57142857
11/04/2020,Ireland,8928,25,320,1822.040816,5.102040816,65.30612245
12/04/2020,Ireland,9655,25,334,1970.408163,5.102040816,68.16326531
13/04/2020,Ireland,10647,25,365,2172.857143,5.102040816,74.48979592
14/04/2020,Ireland,11479,25,406,2342.653061,5.102040816,82.85714286
15/04/2020,Ireland,12547,77,444,2560.612245,15.71428571,90.6122449
16/04/2020,Ireland,13271,77,486,2708.367347,15.71428571,99.18367347
17/04/2020,Ireland,13980,77,530,2853.061224,15.71428571,108.1632653
18/04/2020,Ireland,14758,77,571,3011.836735,15.71428571,116.5306122
19/04/2020,Ireland,15251,77,610,3112.44898,15.71428571,124.4897959
20/04/2020,Ireland,15652,77,687,3194.285714,15.71428571,140.2040816
21/04/2020,Ireland,16040,9233,730,3273.469388,1884.285714,148.9795918
22/04/2020,Ireland,16671,9233,769,3402.244898,1884.285714,156.9387755
23/04/2020,Ireland,17607,9233,794,3593.265306,1884.285714,162.0408163
24/04/2020,Ireland,18184,9233,1014,3711.020408,1884.285714,206.9387755
25/04/2020,Ireland,18561,9233,1063,3787.959184,1884.285714,216.9387755
26/04/2020,Ireland,19262,9233,1087,3931.020408,1884.285714,221.8367347
27/04/2020,Ireland,19648,9233,1102,4009.795918,1884.285714,224.8979592
28/04/2020,Ireland,19877,9233,1159,4056.530612,1884.285714,236.5306122
29/04/2020,Ireland,20253,13386,1190,4133.265306,2731.836735,242.8571429
30/04/2020,Ireland,20612,13386,1232,4206.530612,2731.836735,251.4285714
01/05/2020,Ireland,20833,13386,1265,4251.632653,2731.836735,258.1632653
02/05/2020,Ireland,21176,13386,1286,4321.632653,2731.836735,262.4489796
03/05/2020,Ireland,21506,13386,1303,4388.979592,2731.836735,265.9183673
04/05/2020,Ireland,21772,13386,1319,4443.265306,2731.836735,269.1836735
05/05/2020,Ireland,21983,13386,1339,4486.326531,2731.836735,273.2653061
06/05/2020,Ireland,22248,17110,1375,4540.408163,3491.836735,280.6122449
07/05/2020,Ireland,22385,17110,1403,4568.367347,3491.836735,286.3265306
08/05/2020,Ireland,22541,17110,1429,4600.204082,3491.836735,291.6326531
